지점,지점명,일시,월합강수량(00~24h만)(mm)
281,영천,2006-04,110
281,영천,2006-05,156
281,영천,2006-06,48
281,영천,2006-07,642
281,영천,2006-08,183.5
281,영천,2006-09,76.5
281,영천,2006-10,20.5
281,영천,2006-11,38.5
281,영천,2006-12,10
281,영천,2007-01,.5
281,영천,2007-02,43.5
281,영천,2007-03,72
281,영천,2007-04,33
281,영천,2007-05,76.5
281,영천,2007-06,120
281,영천,2007-07,185
281,영천,2007-08,258.5
281,영천,2007-09,294
281,영천,2007-10,28.5
281,영천,2007-11,0
281,영천,2007-12,30.6
281,영천,2008-01,36.6
281,영천,2008-02,5.4
281,영천,2008-03,22
281,영천,2008-04,52
281,영천,2008-05,89.5
281,영천,2008-06,160.7
281,영천,2008-07,172.9
281,영천,2008-08,156.2
281,영천,2008-09,35.8
281,영천,2008-10,15.5
281,영천,2008-11,12.1
281,영천,2008-12,15.6
281,영천,2009-01,7.2
281,영천,2009-02,26.4
281,영천,2009-03,13
281,영천,2009-04,20.6
281,영천,2009-05,132.5
281,영천,2009-06,111.7
281,영천,2009-07,350.1
281,영천,2009-08,59
281,영천,2009-09,55
281,영천,2009-10,23.5
281,영천,2009-11,36.6
281,영천,2009-12,31
281,영천,2010-01,13
281,영천,2010-02,53.9
281,영천,2010-03,50.6
281,영천,2010-04,59.6
281,영천,2010-05,125.2
281,영천,2010-06,31.5
281,영천,2010-07,221.2
281,영천,2010-08,212.2
281,영천,2010-09,184
281,영천,2010-10,45.8
281,영천,2010-11,5
281,영천,2010-12,28
281,영천,2011-01,.1
281,영천,2011-02,66.9
281,영천,2011-03,17
281,영천,2011-04,114.5
281,영천,2011-05,169.1
281,영천,2011-06,139.9
281,영천,2011-07,296.9
281,영천,2011-08,134.3
281,영천,2011-09,39
281,영천,2011-10,76.9
281,영천,2011-11,58
281,영천,2011-12,14.5
281,영천,2012-01,9.7
281,영천,2012-02,5.2
281,영천,2012-03,79.7
281,영천,2012-04,88.7
281,영천,2012-05,41.6
281,영천,2012-06,86.4
281,영천,2012-07,239.5
281,영천,2012-08,371.4
281,영천,2012-09,265.5
281,영천,2012-10,37.2
281,영천,2012-11,42.8
281,영천,2012-12,48.3
281,영천,2013-01,20
281,영천,2013-02,23.7
281,영천,2013-03,80.2
281,영천,2013-04,84.6
281,영천,2013-05,75.8
281,영천,2013-06,61.5
281,영천,2013-07,293.8
281,영천,2013-08,116.9
281,영천,2013-09,67.6
281,영천,2013-10,112.7
281,영천,2013-11,29.6
281,영천,2013-12,5.3
281,영천,2014-01,4
281,영천,2014-02,19.5
281,영천,2014-03,114.5
281,영천,2014-04,102.6
281,영천,2014-05,45.7
281,영천,2014-06,44
281,영천,2014-07,104.4
281,영천,2014-08,480.5
281,영천,2014-09,122.5
281,영천,2014-10,106.9
281,영천,2014-11,42.5
281,영천,2014-12,6.8
281,영천,2015-01,18.1
281,영천,2015-02,10.7
281,영천,2015-03,47.3
281,영천,2015-04,84
281,영천,2015-05,31.6
281,영천,2015-06,96.1
281,영천,2015-07,182.5
281,영천,2015-08,142.5
281,영천,2015-09,72.5
281,영천,2015-10,41
281,영천,2015-11,78.7
281,영천,2015-12,33.7
281,영천,2016-01,22.5
281,영천,2016-02,17.3
281,영천,2016-03,75.9
281,영천,2016-04,174.5
281,영천,2016-05,62.6
281,영천,2016-06,49.4
281,영천,2016-07,183.5
281,영천,2016-08,89.2
281,영천,2016-09,342.2
281,영천,2016-10,108.7
281,영천,2016-11,13.8
281,영천,2016-12,35.6
281,영천,2017-01,2.8
281,영천,2017-02,28.5
281,영천,2017-03,32
281,영천,2017-04,79.6
281,영천,2017-05,24.6
281,영천,2017-06,14.6
281,영천,2017-07,181.3
281,영천,2017-08,191.7
281,영천,2017-09,90.5
281,영천,2017-10,58.2
281,영천,2017-11,.1
281,영천,2017-12,10
281,영천,2018-01,18.6
281,영천,2018-02,24.5
281,영천,2018-03,115.7
281,영천,2018-04,112
281,영천,2018-05,83.4
281,영천,2018-06,104.5
281,영천,2018-07,156.6
281,영천,2018-08,243.2
281,영천,2018-09,107.1
281,영천,2018-10,144.7
281,영천,2018-11,15
281,영천,2018-12,24.5
281,영천,2019-01,11.9
281,영천,2019-02,25.3
281,영천,2019-03,20.2
281,영천,2019-04,79.5
281,영천,2019-05,23
281,영천,2019-06,242.1
281,영천,2019-07,105.7
281,영천,2019-08,174.4
281,영천,2019-09,157
281,영천,2019-10,142.4
281,영천,2019-11,26
281,영천,2019-12,30.5
281,영천,2020-01,101.3
281,영천,2020-02,55.4
281,영천,2020-03,21.1
281,영천,2020-04,36.5
281,영천,2020-05,46.4
281,영천,2020-06,142
281,영천,2020-07,338.5
281,영천,2020-08,246.9
281,영천,2020-09,201.6
281,영천,2020-10,11.1
281,영천,2020-11,32.8
281,영천,2020-12,.9
281,영천,2021-01,11.9
281,영천,2021-02,15.5
281,영천,2021-03,99.7
281,영천,2021-04,66.5
281,영천,2021-05,93.7
281,영천,2021-06,28.7
281,영천,2021-07,271.4
281,영천,2021-08,272
281,영천,2021-09,120.4
281,영천,2021-10,63.7
281,영천,2021-11,50.6
281,영천,2021-12,.1
281,영천,2022-02,0
281,영천,2022-03,39.7
281,영천,2022-04,41.4
281,영천,2022-05,2.1
281,영천,2022-06,129.6
281,영천,2022-07,106.1
281,영천,2022-08,181
281,영천,2022-09,102.3
281,영천,2022-10,22.9
281,영천,2022-11,45.1
281,영천,2022-12,5.8
281,영천,2023-01,18.3
281,영천,2023-02,11.3
281,영천,2023-03,43.2
281,영천,2023-04,31.7
283,경주시,2010-08,17
283,경주시,2010-09,153.9
283,경주시,2010-10,52.5
283,경주시,2010-11,5.5
283,경주시,2010-12,32.5
283,경주시,2011-01,6
283,경주시,2011-02,78.5
283,경주시,2011-03,13.5
283,경주시,2011-04,85
283,경주시,2011-05,134.4
283,경주시,2011-06,188
283,경주시,2011-07,237.7
283,경주시,2011-08,115.7
283,경주시,2011-09,39.2
283,경주시,2011-10,99
283,경주시,2011-11,94.6
283,경주시,2011-12,17.2
283,경주시,2012-01,33.8
283,경주시,2012-02,5.4
283,경주시,2012-03,98.2
283,경주시,2012-04,115.6
283,경주시,2012-05,45.8
283,경주시,2012-06,73.7
283,경주시,2012-07,165.4
283,경주시,2012-08,279.6
283,경주시,2012-09,328.8
283,경주시,2012-10,23.2
283,경주시,2012-11,56
283,경주시,2012-12,49
283,경주시,2013-01,20
283,경주시,2013-02,18.4
283,경주시,2013-03,66
283,경주시,2013-04,83.5
283,경주시,2013-05,77.2
283,경주시,2013-06,57.9
283,경주시,2013-07,144.5
283,경주시,2013-08,108.2
283,경주시,2013-09,75.7
283,경주시,2013-10,127.5
283,경주시,2013-11,33.5
283,경주시,2013-12,8.4
283,경주시,2014-01,3
283,경주시,2014-02,57.6
283,경주시,2014-03,94.5
283,경주시,2014-04,86.5
283,경주시,2014-05,42.5
283,경주시,2014-06,57
283,경주시,2014-07,78.3
283,경주시,2014-08,543.7
283,경주시,2014-09,138.6
283,경주시,2014-10,125.1
283,경주시,2014-11,38.6
283,경주시,2014-12,8.7
283,경주시,2015-01,22.3
283,경주시,2015-02,12.6
283,경주시,2015-03,47.5
283,경주시,2015-04,110.3
283,경주시,2015-05,41.6
283,경주시,2015-06,77.7
283,경주시,2015-07,224.7
283,경주시,2015-08,171.6
283,경주시,2015-09,104.2
283,경주시,2015-10,37.7
283,경주시,2015-11,79.3
283,경주시,2015-12,47.2
283,경주시,2016-01,38.1
283,경주시,2016-02,14
283,경주시,2016-03,64.5
283,경주시,2016-04,159.6
283,경주시,2016-05,50.5
283,경주시,2016-06,40.9
283,경주시,2016-07,168.1
283,경주시,2016-08,50.7
283,경주시,2016-09,451.5
283,경주시,2016-10,146.9
283,경주시,2016-11,21.9
283,경주시,2016-12,44.7
283,경주시,2017-01,2
283,경주시,2017-02,22.6
283,경주시,2017-03,21.3
283,경주시,2017-04,66.4
283,경주시,2017-05,31.1
283,경주시,2017-06,25.6
283,경주시,2017-07,125.3
283,경주시,2017-08,119.4
283,경주시,2017-09,114.3
283,경주시,2017-10,49.7
283,경주시,2017-11,0
283,경주시,2017-12,13
283,경주시,2018-01,22
283,경주시,2018-02,30.1
283,경주시,2018-03,137.3
283,경주시,2018-04,115.3
283,경주시,2018-05,69.3
283,경주시,2018-06,124.6
283,경주시,2018-07,216.1
283,경주시,2018-08,207
283,경주시,2018-09,121.6
283,경주시,2018-10,223.2
283,경주시,2018-11,15.2
283,경주시,2018-12,22
283,경주시,2019-01,13
283,경주시,2019-02,25.5
283,경주시,2019-03,30
283,경주시,2019-04,85.7
283,경주시,2019-05,20.9
283,경주시,2019-06,175
283,경주시,2019-07,159.2
283,경주시,2019-08,184.9
283,경주시,2019-09,253
283,경주시,2019-10,241.5
283,경주시,2019-11,19.5
283,경주시,2019-12,31.6
283,경주시,2020-01,161.6
283,경주시,2020-02,43.1
283,경주시,2020-03,24.5
283,경주시,2020-04,53.4
283,경주시,2020-05,39.9
283,경주시,2020-06,186
283,경주시,2020-07,381.5
283,경주시,2020-08,137.8
283,경주시,2020-09,314.5
283,경주시,2020-10,7.9
283,경주시,2020-11,19.6
283,경주시,2020-12,1.8
283,경주시,2021-01,19.3
283,경주시,2021-02,20.2
283,경주시,2021-03,89.9
283,경주시,2021-04,45.2
283,경주시,2021-05,93.6
283,경주시,2021-06,30.1
283,경주시,2021-07,175.2
283,경주시,2021-08,359
283,경주시,2021-09,143.5
283,경주시,2021-10,93.4
283,경주시,2021-11,40.4
283,경주시,2021-12,2.3
283,경주시,2022-01,.6
283,경주시,2022-02,.9
283,경주시,2022-03,47.1
283,경주시,2022-04,43.3
283,경주시,2022-05,2.9
283,경주시,2022-06,136.5
283,경주시,2022-07,107.8
283,경주시,2022-08,114.7
283,경주시,2022-09,321
283,경주시,2022-10,21.2
283,경주시,2022-11,27.9
283,경주시,2022-12,5.6
283,경주시,2023-01,16.3
283,경주시,2023-02,22.2
283,경주시,2023-03,51.5
283,경주시,2023-04,31
284,거창,1972-01,26.5
284,거창,1972-03,56
284,거창,1972-05,70
284,거창,1972-11,47.5
284,거창,1972-12,28
284,거창,1973-01,66.9
284,거창,1973-02,27.9
284,거창,1973-03,4.5
284,거창,1973-04,185.7
284,거창,1973-05,128
284,거창,1973-06,70.8
284,거창,1973-07,199.1
284,거창,1973-08,203.5
284,거창,1973-09,150.5
284,거창,1973-10,98.7
284,거창,1973-11,25.8
284,거창,1973-12,5.6
284,거창,1974-01,30.6
284,거창,1974-02,30.3
284,거창,1974-03,47.2
284,거창,1974-04,121.7
284,거창,1974-05,148.9
284,거창,1974-06,176
284,거창,1974-07,512.9
284,거창,1974-08,122.4
284,거창,1974-09,28.9
284,거창,1974-10,128.4
284,거창,1974-11,16.5
284,거창,1974-12,43.1
284,거창,1975-01,14
284,거창,1975-02,20.3
284,거창,1975-03,71.1
284,거창,1975-04,178.3
284,거창,1975-05,87.7
284,거창,1975-06,193.5
284,거창,1975-07,508.1
284,거창,1975-08,98.7
284,거창,1975-09,184.6
284,거창,1975-10,81.7
284,거창,1975-11,73.2
284,거창,1975-12,38.8
284,거창,1976-01,1.4
284,거창,1976-02,107.1
284,거창,1976-03,50.1
284,거창,1976-04,108.9
284,거창,1976-05,40
284,거창,1976-06,132.1
284,거창,1976-07,78.6
284,거창,1976-08,249.8
284,거창,1976-09,16.4
284,거창,1976-10,60
284,거창,1976-11,19.6
284,거창,1976-12,25.1
284,거창,1977-01,.5
284,거창,1977-02,0
284,거창,1977-03,79.9
284,거창,1977-04,195.1
284,거창,1977-05,61.4
284,거창,1977-06,81.7
284,거창,1977-07,89.9
284,거창,1977-08,75.8
284,거창,1977-09,97.1
284,거창,1977-10,24.6
284,거창,1977-11,92.5
284,거창,1977-12,21.6
284,거창,1978-01,14.3
284,거창,1978-02,40.2
284,거창,1978-03,41.1
284,거창,1978-04,39.7
284,거창,1978-05,4
284,거창,1978-06,381.8
284,거창,1978-07,164
284,거창,1978-08,201
284,거창,1978-09,56.3
284,거창,1978-10,79.4
284,거창,1978-11,33.6
284,거창,1978-12,14
284,거창,1979-01,17.6
284,거창,1979-02,77.9
284,거창,1979-03,60.7
284,거창,1979-04,89
284,거창,1979-05,105.1
284,거창,1979-06,240
284,거창,1979-07,221.3
284,거창,1979-08,376
284,거창,1979-09,172.8
284,거창,1979-10,3.4
284,거창,1979-11,15.5
284,거창,1979-12,30.6
284,거창,1980-01,36.3
284,거창,1980-02,6.4
284,거창,1980-03,47.9
284,거창,1980-04,177.7
284,거창,1980-05,126.6
284,거창,1980-06,118.3
284,거창,1980-07,402.6
284,거창,1980-08,417.6
284,거창,1980-09,45.8
284,거창,1980-10,91.9
284,거창,1980-11,50.5
284,거창,1980-12,19.4
284,거창,1981-01,15.9
284,거창,1981-02,23.5
284,거창,1981-03,19.9
284,거창,1981-04,45
284,거창,1981-05,38.9
284,거창,1981-06,159.2
284,거창,1981-07,263.9
284,거창,1981-08,230
284,거창,1981-09,208.3
284,거창,1981-10,32.2
284,거창,1981-11,20.4
284,거창,1981-12,7.2
284,거창,1982-01,13.4
284,거창,1982-02,20.8
284,거창,1982-03,44.5
284,거창,1982-04,52.8
284,거창,1982-05,66.1
284,거창,1982-06,52.3
284,거창,1982-07,198.9
284,거창,1982-08,383.5
284,거창,1982-09,5.1
284,거창,1982-10,30
284,거창,1982-11,60
284,거창,1982-12,22.4
284,거창,1983-01,18.8
284,거창,1983-02,42.6
284,거창,1983-03,84
284,거창,1983-04,103.2
284,거창,1983-05,49.4
284,거창,1983-06,120.4
284,거창,1983-07,256
284,거창,1983-08,177.9
284,거창,1983-09,248.9
284,거창,1983-10,62.8
284,거창,1983-11,15.9
284,거창,1983-12,2.1
284,거창,1984-01,2.4
284,거창,1984-02,8.3
284,거창,1984-03,19.7
284,거창,1984-04,139.4
284,거창,1984-05,55.6
284,거창,1984-06,169.3
284,거창,1984-07,384.3
284,거창,1984-08,124.4
284,거창,1984-09,226.1
284,거창,1984-10,29.9
284,거창,1984-11,69.8
284,거창,1984-12,7.1
284,거창,1985-01,1.9
284,거창,1985-02,33.6
284,거창,1985-03,73.7
284,거창,1985-04,80.2
284,거창,1985-05,156.4
284,거창,1985-06,255.2
284,거창,1985-07,288.2
284,거창,1985-08,464.5
284,거창,1985-09,375.7
284,거창,1985-10,144.4
284,거창,1985-11,63.8
284,거창,1985-12,19.9
284,거창,1986-01,6
284,거창,1986-02,23.9
284,거창,1986-03,70.7
284,거창,1986-04,37.5
284,거창,1986-05,113.5
284,거창,1986-06,290.2
284,거창,1986-07,125.3
284,거창,1986-08,251.1
284,거창,1986-09,134.7
284,거창,1986-10,60.8
284,거창,1986-11,9.4
284,거창,1986-12,46.1
284,거창,1987-01,63.3
284,거창,1987-02,42.9
284,거창,1987-03,57.4
284,거창,1987-04,48.4
284,거창,1987-05,86.9
284,거창,1987-06,144.6
284,거창,1987-07,408.2
284,거창,1987-08,393.2
284,거창,1987-09,27.4
284,거창,1987-10,51.1
284,거창,1987-11,68.6
284,거창,1987-12,0
284,거창,1988-01,19.7
284,거창,1988-02,4.3
284,거창,1988-03,48.9
284,거창,1988-04,65.8
284,거창,1988-05,94.7
284,거창,1988-06,81.6
284,거창,1988-07,258.7
284,거창,1988-08,46.1
284,거창,1988-09,53.4
284,거창,1988-10,4.7
284,거창,1988-11,4.3
284,거창,1988-12,6.1
284,거창,1989-01,137.1
284,거창,1989-02,105
284,거창,1989-03,72.9
284,거창,1989-04,39
284,거창,1989-05,54.1
284,거창,1989-06,205.8
284,거창,1989-07,560.4
284,거창,1989-08,281.9
284,거창,1989-09,218.6
284,거창,1989-10,16.4
284,거창,1989-11,49.8
284,거창,1989-12,18.7
284,거창,1990-01,48.8
284,거창,1990-02,106.1
284,거창,1990-03,75
284,거창,1990-04,91.2
284,거창,1990-05,126.3
284,거창,1990-06,319
284,거창,1990-07,388.9
284,거창,1990-08,233.4
284,거창,1990-09,202.3
284,거창,1990-10,8.3
284,거창,1990-11,54.7
284,거창,1990-12,15.7
284,거창,1991-01,25.6
284,거창,1991-02,57.2
284,거창,1991-03,101.3
284,거창,1991-04,95.5
284,거창,1991-05,45.3
284,거창,1991-06,186
284,거창,1991-07,403.3
284,거창,1991-08,255.6
284,거창,1991-09,151.1
284,거창,1991-10,.9
284,거창,1991-11,9.3
284,거창,1991-12,47.6
284,거창,1992-01,12.5
284,거창,1992-02,14.6
284,거창,1992-03,63.2
284,거창,1992-04,98.4
284,거창,1992-05,56.8
284,거창,1992-06,3
284,거창,1992-07,179.6
284,거창,1992-08,174.1
284,거창,1992-09,168.5
284,거창,1992-10,37.5
284,거창,1992-11,6
284,거창,1992-12,37.2
284,거창,1993-01,26.3
284,거창,1993-02,53.7
284,거창,1993-03,52.2
284,거창,1993-04,30
284,거창,1993-05,164.5
284,거창,1993-06,211.5
284,거창,1993-07,230
284,거창,1993-08,412.5
284,거창,1993-09,74.5
284,거창,1993-10,44.5
284,거창,1993-11,80.2
284,거창,1993-12,15.3
284,거창,1994-01,19.7
284,거창,1994-02,21.6
284,거창,1994-03,34.6
284,거창,1994-04,28
284,거창,1994-05,119.5
284,거창,1994-06,96
284,거창,1994-07,8
284,거창,1994-08,256.5
284,거창,1994-09,18.5
284,거창,1994-10,171.5
284,거창,1994-11,27
284,거창,1994-12,10.7
284,거창,1995-01,36.6
284,거창,1995-02,17.1
284,거창,1995-03,60
284,거창,1995-04,114.5
284,거창,1995-05,38.5
284,거창,1995-06,35
284,거창,1995-07,173.5
284,거창,1995-08,298
284,거창,1995-09,27.5
284,거창,1995-10,16.5
284,거창,1995-11,6.5
284,거창,1995-12,.4
284,거창,1996-01,23
284,거창,1996-02,0
284,거창,1996-03,132
284,거창,1996-04,64.5
284,거창,1996-05,58
284,거창,1996-06,339.5
284,거창,1996-07,104.5
284,거창,1996-08,57.5
284,거창,1996-09,31
284,거창,1996-10,38.5
284,거창,1996-11,76
284,거창,1996-12,19.9
284,거창,1997-01,9.8
284,거창,1997-02,25.5
284,거창,1997-03,45.5
284,거창,1997-04,65.5
284,거창,1997-05,124
284,거창,1997-06,258
284,거창,1997-07,438.5
284,거창,1997-08,190
284,거창,1997-09,18
284,거창,1997-10,4.5
284,거창,1997-11,132.5
284,거창,1997-12,51.9
284,거창,1998-01,39.8
284,거창,1998-02,54.6
284,거창,1998-03,39.5
284,거창,1998-04,160
284,거창,1998-05,111
284,거창,1998-06,262
284,거창,1998-07,142.5
284,거창,1998-08,584.5
284,거창,1998-09,330
284,거창,1998-10,67.5
284,거창,1998-11,9.5
284,거창,1998-12,1.5
284,거창,1999-01,22.2
284,거창,1999-02,32.2
284,거창,1999-03,86.5
284,거창,1999-04,82
284,거창,1999-05,115
284,거창,1999-06,176
284,거창,1999-07,275
284,거창,1999-08,298.5
284,거창,1999-09,356
284,거창,1999-10,93
284,거창,1999-11,14.1
284,거창,1999-12,1.5
284,거창,2000-01,21.9
284,거창,2000-02,0
284,거창,2000-03,25.5
284,거창,2000-04,21.5
284,거창,2000-05,46
284,거창,2000-06,288.5
284,거창,2000-07,402.5
284,거창,2000-08,335.5
284,거창,2000-09,355
284,거창,2000-10,38
284,거창,2000-11,56
284,거창,2000-12,5
284,거창,2001-01,59.7
284,거창,2001-02,77.5
284,거창,2001-03,14
284,거창,2001-04,33.5
284,거창,2001-05,55
284,거창,2001-06,321.5
284,거창,2001-07,234.5
284,거창,2001-08,86
284,거창,2001-09,92
284,거창,2001-10,108
284,거창,2001-11,7.5
284,거창,2001-12,35.5
284,거창,2002-01,63.6
284,거창,2002-02,6
284,거창,2002-03,56.5
284,거창,2002-04,96.5
284,거창,2002-05,137
284,거창,2002-06,84
284,거창,2002-07,262
284,거창,2002-08,838
284,거창,2002-09,123.5
284,거창,2002-10,39.5
284,거창,2002-11,13.5
284,거창,2002-12,48.5
284,거창,2003-01,30.3
284,거창,2003-02,57
284,거창,2003-03,45.5
284,거창,2003-04,193
284,거창,2003-05,205
284,거창,2003-06,189.5
284,거창,2003-07,637
284,거창,2003-08,276
284,거창,2003-09,240
284,거창,2003-10,23
284,거창,2003-11,41
284,거창,2003-12,13.5
284,거창,2004-01,2.3
284,거창,2004-02,34.5
284,거창,2004-03,22
284,거창,2004-04,89
284,거창,2004-05,89
284,거창,2004-06,260.5
284,거창,2004-07,260
284,거창,2004-08,493.5
284,거창,2004-09,207.5
284,거창,2004-10,4
284,거창,2004-11,64
284,거창,2004-12,21.5
284,거창,2005-01,13.4
284,거창,2005-02,39.5
284,거창,2005-03,72.3
284,거창,2005-04,66
284,거창,2005-05,75
284,거창,2005-06,157
284,거창,2005-07,478.5
284,거창,2005-08,248.5
284,거창,2005-09,62
284,거창,2005-10,5.5
284,거창,2005-11,22
284,거창,2005-12,5.2
284,거창,2006-01,23
284,거창,2006-02,42
284,거창,2006-03,6.6
284,거창,2006-04,102
284,거창,2006-05,177.5
284,거창,2006-06,101.5
284,거창,2006-07,659
284,거창,2006-08,154
284,거창,2006-09,50.5
284,거창,2006-10,28.5
284,거창,2006-11,46.5
284,거창,2006-12,20.3
